run_id,backend,stream,redis_id,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339183-0,9439558700,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,0.0,6784572200,3895052:69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339187-0,9454389600,207c41be-4905-457d-af38-e356b67981de,3895060,0,0.0,6784572200,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339192-0,9483978800,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,0.0,6784572200,3895067:7eb000ee-2ef0-462a-bd57-e4320f459c68,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339196-0,9488179200,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,0.0,6784572200,3895074:664c81bb-315d-4de4-86d5-f326eebf0684,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339200-0,9499954800,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,0.0,6784572200,3895086:6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339227-0,9519607100,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,0.0,6784572200,3895095:9103cd62-6a36-40c6-9f80-ab1f6d258133,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339231-0,9527226100,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,0.0,6784572200,3895107:84fbca7e-c79e-4f67-8026-4c9578366292,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339234-0,9532982100,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,0.0,6784572200,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339242-0,9542522900,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,0.0,6784572200,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339245-0,9550672300,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,0.0,6784572200,3895134:7f498384-e379-41b8-bdd2-8bf16412e8cc,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339253-0,9563149000,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,0.0,6784572200,3895052:9790a466-9c56-42aa-96aa-a9ad1a6f8811,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339258-0,9577176100,fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,3895060,0,0.0,6784572200,3895060:fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339262-0,9583287900,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,0.0,6784572200,3895067:d593adb3-8980-46f6-b384-4a91f4ec01ba,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339265-0,9593743400,3dd463f6-b445-407d-8120-bf6aeab35526,3895074,0,0.0,6784572200,3895074:3dd463f6-b445-407d-8120-bf6aeab35526,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339278-0,9599677700,6755b1ac-4f37-4c35-b1ef-181d68375e7d,3895086,0,0.0,6784572200,3895086:6755b1ac-4f37-4c35-b1ef-181d68375e7d,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339287-0,9603383100,73376ffb-3f9f-4570-9b3e-c51d44315ef3,3895095,0,0.0,6784572200,3895095:73376ffb-3f9f-4570-9b3e-c51d44315ef3,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339292-0,9609176000,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,0.0,6784572200,3895107:b4bd630b-4e82-4f31-8947-17beb238dc5a,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339296-0,9643392300,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,0.0,6784572200,3895113:a88295ad-33e8-4427-872c-eba006d8a0ef,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339304-0,9650890200,27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,3895121,0,0.0,6784572200,3895121:27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339318-0,9709649800,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,0.0,6784572200,3895134:4af6d17a-69ad-4bca-aece-f3be76c10138,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339326-0,9722976100,c6762724-3ad0-4ed1-b232-7f32ac192ec6,3895052,0,0.0,6784572200,3895052:c6762724-3ad0-4ed1-b232-7f32ac192ec6,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339328-0,9744122200,2f46ad65-50a4-4834-9bd9-86a61f034234,3895060,0,0.0,6784572200,3895060:2f46ad65-50a4-4834-9bd9-86a61f034234,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339331-0,9806006600,a40403c7-74d7-45e6-ba91-5ebd6c313d8e,3895067,0,0.0,6784572200,3895067:a40403c7-74d7-45e6-ba91-5ebd6c313d8e,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339333-0,9818009700,77f9b3e5-e0e4-4032-8228-089aa0dd578b,3895074,0,0.0,6784572200,3895074:77f9b3e5-e0e4-4032-8228-089aa0dd578b,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339337-0,9832437100,8b3af8ba-e26c-40b0-8278-c3e4c7a925f8,3895086,0,0.0,6784572200,3895086:8b3af8ba-e26c-40b0-8278-c3e4c7a925f8,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339340-0,9842460100,52a1e2ea-5b27-4cb1-9204-865583191956,3895095,0,0.0,6784572200,3895095:52a1e2ea-5b27-4cb1-9204-865583191956,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339344-0,9861866000,6810c39c-8726-412f-b831-62dfec867465,3895107,0,0.0,6784572200,3895107:6810c39c-8726-412f-b831-62dfec867465,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339346-0,9873661400,6d6ab3f4-8136-407c-a92f-3f8a6549abdd,3895113,0,0.0,6784572200,3895113:6d6ab3f4-8136-407c-a92f-3f8a6549abdd,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339349-0,9878672700,92e52894-484a-48de-8051-469ea23d6aaa,3895121,0,0.0,6784572200,3895121:92e52894-484a-48de-8051-469ea23d6aaa,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339351-0,9884282300,a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,3895134,0,0.0,6784572200,3895134:a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339354-0,9896834300,ba22283a-c920-448c-804e-3737cccd9fff,3895052,0,0.0,6784572200,3895052:ba22283a-c920-448c-804e-3737cccd9fff,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339384-0,9901645000,3b3a42a2-e2a1-49f8-9b77-5ec638303a06,3895060,0,0.0,6784572200,3895060:3b3a42a2-e2a1-49f8-9b77-5ec638303a06,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339391-0,9907308100,fae27a68-42f4-44cf-8fc0-8d4126407ae3,3895067,0,0.0,6784572200,3895067:fae27a68-42f4-44cf-8fc0-8d4126407ae3,1,False
concurrency_n20_20260612_220524_redis_feed1_rep1,redis,sb:events:n20:feed1:rep1,1781298339454-0,9910636400,e627413d-5de5-402a-9bb3-90c4cd3b65ec,3895074,0,0.0,6784572200,3895074:e627413d-5de5-402a-9bb3-90c4cd3b65ec,1,False
