run_id,backend,stream,redis_id,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305077-0,11530676000,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,-1.4613541829775407,8171124549,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305080-0,11533396400,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,-1.3900987884383924,8171718344,3895067:7eb000ee-2ef0-462a-bd57-e4320f459c68,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305081-0,11536105000,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,-0.989115412351636,8175059872,3895107:84fbca7e-c79e-4f67-8026-4c9578366292,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305083-0,11541097800,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,-0.955765297937964,8175337790,3895052:69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305087-0,11543599700,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,-0.6081867526392397,8178234278,3895134:7f498384-e379-41b8-bdd2-8bf16412e8cc,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305089-0,11557988100,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,-0.3363955376959393,8180499204,3895086:6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305105-0,11562240800,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,-0.31158692523486,8180705943,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305108-0,11565304200,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,0.4644201119859548,8187172667,3895074:664c81bb-315d-4de4-86d5-f326eebf0684,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305111-0,11569724300,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,0.8920991910897675,8190736659,3895095:9103cd62-6a36-40c6-9f80-ab1f6d258133,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305113-0,11571709300,207c41be-4905-457d-af38-e356b67981de,3895060,0,1.7493693950198934,8197880578,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305116-0,11576529800,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,-1.4613541829775407,8171124549,3895113:a88295ad-33e8-4427-872c-eba006d8a0ef,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305117-0,11579253800,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,-1.3900987884383924,8171718344,3895067:d593adb3-8980-46f6-b384-4a91f4ec01ba,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305143-0,11602262200,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,-0.989115412351636,8175059872,3895107:b4bd630b-4e82-4f31-8947-17beb238dc5a,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305150-0,11609677000,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,-0.955765297937964,8175337790,3895052:9790a466-9c56-42aa-96aa-a9ad1a6f8811,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305154-0,11613653100,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,-0.6081867526392397,8178234278,3895134:4af6d17a-69ad-4bca-aece-f3be76c10138,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305158-0,11620821400,6755b1ac-4f37-4c35-b1ef-181d68375e7d,3895086,0,-0.3363955376959393,8180499204,3895086:6755b1ac-4f37-4c35-b1ef-181d68375e7d,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305161-0,11624234600,27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,3895121,0,-0.31158692523486,8180705943,3895121:27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305164-0,11627279800,3dd463f6-b445-407d-8120-bf6aeab35526,3895074,0,0.4644201119859548,8187172667,3895074:3dd463f6-b445-407d-8120-bf6aeab35526,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305168-0,11635352700,73376ffb-3f9f-4570-9b3e-c51d44315ef3,3895095,0,0.8920991910897675,8190736659,3895095:73376ffb-3f9f-4570-9b3e-c51d44315ef3,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305173-0,11637739600,fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,3895060,0,1.7493693950198934,8197880578,3895060:fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305176-0,11643081600,6d6ab3f4-8136-407c-a92f-3f8a6549abdd,3895113,0,-1.4613541829775407,8171124549,3895113:6d6ab3f4-8136-407c-a92f-3f8a6549abdd,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305180-0,11649218200,a40403c7-74d7-45e6-ba91-5ebd6c313d8e,3895067,0,-1.3900987884383924,8171718344,3895067:a40403c7-74d7-45e6-ba91-5ebd6c313d8e,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305183-0,11651459100,6810c39c-8726-412f-b831-62dfec867465,3895107,0,-0.989115412351636,8175059872,3895107:6810c39c-8726-412f-b831-62dfec867465,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305186-0,11653766000,c6762724-3ad0-4ed1-b232-7f32ac192ec6,3895052,0,-0.955765297937964,8175337790,3895052:c6762724-3ad0-4ed1-b232-7f32ac192ec6,1,False
concurrency_n20_20260613_003445_redis_feed4_rep1,redis,sb:events:n20:feed4:rep1,1781307305191-0,11659026500,a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,3895134,0,-0.6081867526392397,8178234278,3895134:a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,1,False
