run_id,backend,stream,event_id,match_id,t_sim_seconds,t_cons_recv_ns,t_output_ns,redis_id
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,2810536500,2810561900,1781212882682-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,207c41be-4905-457d-af38-e356b67981de,3895060,0,2811692100,2811707800,1781212882682-1
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,2812830700,2812843400,1781212882683-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,2813379500,2813390200,1781212882684-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,2814482700,2814492600,1781212882684-1
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,2814991000,2815001400,1781212882685-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,2815524200,2815533800,1781212882685-1
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,2816576000,2816589800,1781212882686-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,2817160400,2817175100,1781212882687-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,2817804300,2817820300,1781212882687-1
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,2818953100,2818964300,1781212882688-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,3895060,0,2819480400,2819492800,1781212882688-1
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,2820056000,2820068200,1781212882689-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,3dd463f6-b445-407d-8120-bf6aeab35526,3895074,0,2820554800,2820565000,1781212882690-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,6755b1ac-4f37-4c35-b1ef-181d68375e7d,3895086,0,2821736200,2821750700,1781212882690-1
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,73376ffb-3f9f-4570-9b3e-c51d44315ef3,3895095,0,2822519500,2822530500,1781212882691-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,2823004000,2823013400,1781212882691-1
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,2823514400,2823524200,1781212882692-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,3895121,0,2823962300,2823971800,1781212882693-0
s2_redis_rep5_20260611_222119,redis,s2_redis_rep5_20260611_222119,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,2825042600,2825051600,1781212882693-1
