run_id,backend,stream,redis_id,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444985-0,2707294300,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,-1.4613541829775407,672980425,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444986-0,2708655100,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,-1.3900987884383924,673277322,3895067:7eb000ee-2ef0-462a-bd57-e4320f459c68,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444987-0,2709842500,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,-0.989115412351636,674948086,3895107:84fbca7e-c79e-4f67-8026-4c9578366292,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444987-1,2710417800,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,-0.955765297937964,675087045,3895052:69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444988-0,2711497400,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,-0.6081867526392397,676535289,3895134:7f498384-e379-41b8-bdd2-8bf16412e8cc,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444988-1,2712033700,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,-0.3363955376959393,677667752,3895086:6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444989-0,2712509200,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,-0.31158692523486,677771122,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444989-1,2713583700,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,0.4644201119859548,681004483,3895074:664c81bb-315d-4de4-86d5-f326eebf0684,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444990-0,2714100900,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,0.8920991910897675,682786479,3895095:9103cd62-6a36-40c6-9f80-ab1f6d258133,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444991-0,2714646600,207c41be-4905-457d-af38-e356b67981de,3895060,0,1.7493693950198934,686358439,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444991-1,2715132100,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,-1.4613541829775407,672980425,3895113:a88295ad-33e8-4427-872c-eba006d8a0ef,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444992-0,2716255800,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,-1.3900987884383924,673277322,3895067:d593adb3-8980-46f6-b384-4a91f4ec01ba,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444992-1,2716745900,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,-0.989115412351636,674948086,3895107:b4bd630b-4e82-4f31-8947-17beb238dc5a,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444993-0,2717228100,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,-0.955765297937964,675087045,3895052:9790a466-9c56-42aa-96aa-a9ad1a6f8811,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444993-1,2717771400,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,-0.6081867526392397,676535289,3895134:4af6d17a-69ad-4bca-aece-f3be76c10138,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444994-0,2718699200,6755b1ac-4f37-4c35-b1ef-181d68375e7d,3895086,0,-0.3363955376959393,677667752,3895086:6755b1ac-4f37-4c35-b1ef-181d68375e7d,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444995-0,2719112800,27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,3895121,0,-0.31158692523486,677771122,3895121:27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444995-1,2719593600,3dd463f6-b445-407d-8120-bf6aeab35526,3895074,0,0.4644201119859548,681004483,3895074:3dd463f6-b445-407d-8120-bf6aeab35526,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444996-0,2720057500,73376ffb-3f9f-4570-9b3e-c51d44315ef3,3895095,0,0.8920991910897675,682786479,3895095:73376ffb-3f9f-4570-9b3e-c51d44315ef3,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444996-1,2720510700,fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,3895060,0,1.7493693950198934,686358439,3895060:fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444997-0,2721419600,6d6ab3f4-8136-407c-a92f-3f8a6549abdd,3895113,0,-1.4613541829775407,672980425,3895113:6d6ab3f4-8136-407c-a92f-3f8a6549abdd,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444997-1,2721805200,a40403c7-74d7-45e6-ba91-5ebd6c313d8e,3895067,0,-1.3900987884383924,673277322,3895067:a40403c7-74d7-45e6-ba91-5ebd6c313d8e,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444998-0,2722189400,6810c39c-8726-412f-b831-62dfec867465,3895107,0,-0.989115412351636,674948086,3895107:6810c39c-8726-412f-b831-62dfec867465,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444998-1,2722626700,c6762724-3ad0-4ed1-b232-7f32ac192ec6,3895052,0,-0.955765297937964,675087045,3895052:c6762724-3ad0-4ed1-b232-7f32ac192ec6,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277444999-0,2723062600,a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,3895134,0,-0.6081867526392397,676535289,3895134:a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445000-0,2724010800,8b3af8ba-e26c-40b0-8278-c3e4c7a925f8,3895086,0,-0.3363955376959393,677667752,3895086:8b3af8ba-e26c-40b0-8278-c3e4c7a925f8,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445000-1,2724669400,92e52894-484a-48de-8051-469ea23d6aaa,3895121,0,-0.31158692523486,677771122,3895121:92e52894-484a-48de-8051-469ea23d6aaa,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445001-0,2725283700,77f9b3e5-e0e4-4032-8228-089aa0dd578b,3895074,0,0.4644201119859548,681004483,3895074:77f9b3e5-e0e4-4032-8228-089aa0dd578b,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445001-1,2725756300,52a1e2ea-5b27-4cb1-9204-865583191956,3895095,0,0.8920991910897675,682786479,3895095:52a1e2ea-5b27-4cb1-9204-865583191956,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445002-0,2726214400,2f46ad65-50a4-4834-9bd9-86a61f034234,3895060,0,1.7493693950198934,686358439,3895060:2f46ad65-50a4-4834-9bd9-86a61f034234,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445002-1,2727090100,51a7253e-31ed-49f5-9494-f5ab0d2ee039,3895113,0,-1.4613541829775407,672980425,3895113:51a7253e-31ed-49f5-9494-f5ab0d2ee039,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445003-0,2727584100,fae27a68-42f4-44cf-8fc0-8d4126407ae3,3895067,0,-1.3900987884383924,673277322,3895067:fae27a68-42f4-44cf-8fc0-8d4126407ae3,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445004-0,2728055300,a549d56e-c626-419f-9244-ad813ec8e559,3895107,0,-0.989115412351636,674948086,3895107:a549d56e-c626-419f-9244-ad813ec8e559,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445004-1,2728602500,ba22283a-c920-448c-804e-3737cccd9fff,3895052,0,-0.955765297937964,675087045,3895052:ba22283a-c920-448c-804e-3737cccd9fff,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445005-0,2729113100,6d5e4ad7-9dd8-428b-97f9-5eee0ee14c17,3895134,0,-0.6081867526392397,676535289,3895134:6d5e4ad7-9dd8-428b-97f9-5eee0ee14c17,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445005-1,2730187900,b795eae8-ba56-4343-8662-92a8da669bc5,3895086,0,-0.3363955376959393,677667752,3895086:b795eae8-ba56-4343-8662-92a8da669bc5,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445006-0,2730725600,d16c061b-99fe-4266-ad73-d7f9c73482b0,3895121,0,-0.31158692523486,677771122,3895121:d16c061b-99fe-4266-ad73-d7f9c73482b0,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445007-0,2731179000,e627413d-5de5-402a-9bb3-90c4cd3b65ec,3895074,0,0.4644201119859548,681004483,3895074:e627413d-5de5-402a-9bb3-90c4cd3b65ec,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445007-1,2731632700,a7102458-910f-4583-b653-e3165351e124,3895095,0,0.8920991910897675,682786479,3895095:a7102458-910f-4583-b653-e3165351e124,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445008-0,2732055200,3b3a42a2-e2a1-49f8-9b77-5ec638303a06,3895060,0,1.7493693950198934,686358439,3895060:3b3a42a2-e2a1-49f8-9b77-5ec638303a06,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445008-1,2733236400,ac5aac4c-5a0e-44c2-97ca-ec38bdb05917,3895113,0,-1.4613541829775407,672980425,3895113:ac5aac4c-5a0e-44c2-97ca-ec38bdb05917,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445009-0,2733831800,ad010a23-88fe-43af-8b5c-8cd1772842ac,3895067,0,-1.3900987884383924,673277322,3895067:ad010a23-88fe-43af-8b5c-8cd1772842ac,1,False
s4_s2sf12j2_high_speedup_redis_rep1_20260612,redis,sb:events:s4_s2sf12j2_high_speedup_redis_rep1_20260612,1781277445010-0,2734303000,cc3b6a56-e194-4ce6-901d-a4f84177e81b,3895107,0,-0.989115412351636,674948086,3895107:cc3b6a56-e194-4ce6-901d-a4f84177e81b,1,False
