run_id,backend,stream,event_id,match_id,t_sim_seconds,t_cons_recv_ns,t_output_ns,redis_id
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,2814508500,2814534600,1781212796649-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,207c41be-4905-457d-af38-e356b67981de,3895060,0,2815720500,2815738200,1781212796650-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,2816916900,2816929400,1781212796650-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,2817433700,2817445000,1781212796651-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,2818648300,2818660100,1781212796652-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,2819190400,2819202400,1781212796652-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,2819796600,2819812100,1781212796653-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,2821156800,2821167400,1781212796653-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,2821790000,2821800500,1781212796654-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,2822347600,2822362300,1781212796654-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,2822894200,2822904800,1781212796655-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,3895060,0,2823929700,2823939800,1781212796656-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,2824402800,2824413000,1781212796656-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,3dd463f6-b445-407d-8120-bf6aeab35526,3895074,0,2824967800,2824978400,1781212796657-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,6755b1ac-4f37-4c35-b1ef-181d68375e7d,3895086,0,2825612300,2825622600,1781212796658-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,73376ffb-3f9f-4570-9b3e-c51d44315ef3,3895095,0,2826912000,2826928800,1781212796658-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,2827474700,2827483800,1781212796659-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,2828047100,2828058000,1781212796660-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,3895121,0,2828614600,2828624600,1781212796660-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,2829063600,2829072800,1781212796661-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,c6762724-3ad0-4ed1-b232-7f32ac192ec6,3895052,0,2830138500,2830148700,1781212796662-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,2f46ad65-50a4-4834-9bd9-86a61f034234,3895060,0,2830526800,2830537100,1781212796662-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,a40403c7-74d7-45e6-ba91-5ebd6c313d8e,3895067,0,2831051800,2831062100,1781212796663-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,77f9b3e5-e0e4-4032-8228-089aa0dd578b,3895074,0,2831599600,2831609000,1781212796664-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,8b3af8ba-e26c-40b0-8278-c3e4c7a925f8,3895086,0,2832079800,2832089700,1781212796664-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,52a1e2ea-5b27-4cb1-9204-865583191956,3895095,0,2833205900,2833216300,1781212796665-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,6810c39c-8726-412f-b831-62dfec867465,3895107,0,2833826200,2833836700,1781212796666-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,6d6ab3f4-8136-407c-a92f-3f8a6549abdd,3895113,0,2834327600,2834337000,1781212796666-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,92e52894-484a-48de-8051-469ea23d6aaa,3895121,0,2834850500,2834860600,1781212796667-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,3895134,0,2835322600,2835332100,1781212796667-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,ba22283a-c920-448c-804e-3737cccd9fff,3895052,0,2836333700,2836342700,1781212796668-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,3b3a42a2-e2a1-49f8-9b77-5ec638303a06,3895060,0,2836803800,2836813000,1781212796669-0
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,fae27a68-42f4-44cf-8fc0-8d4126407ae3,3895067,0,2837260900,2837270200,1781212796669-1
s2_redis_rep4_20260611_221953,redis,s2_redis_rep4_20260611_221953,e627413d-5de5-402a-9bb3-90c4cd3b65ec,3895074,0,2837863100,2837872700,1781212796670-0
