run_id,backend,stream,redis_id,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238296-0,3988172900,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,0.0,1932076000,3895052:69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238298-0,3990341100,207c41be-4905-457d-af38-e356b67981de,3895060,0,0.0,1932076000,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238299-0,3992466900,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,0.0,1932076000,3895067:7eb000ee-2ef0-462a-bd57-e4320f459c68,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238300-0,3993669900,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,0.0,1932076000,3895074:664c81bb-315d-4de4-86d5-f326eebf0684,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238301-0,3995412500,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,0.0,1932076000,3895086:6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238302-0,3996240300,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,0.0,1932076000,3895095:9103cd62-6a36-40c6-9f80-ab1f6d258133,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238304-0,3997254800,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,0.0,1932076000,3895107:84fbca7e-c79e-4f67-8026-4c9578366292,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238305-0,3999062600,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,0.0,1932076000,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238306-0,4000225900,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,0.0,1932076000,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238307-0,4002181700,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,0.0,1932076000,3895134:7f498384-e379-41b8-bdd2-8bf16412e8cc,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238309-0,4003164000,224d6601-6768-4908-aa17-df7c0b6dda1b,3895232,0,0.0,1932076000,3895232:224d6601-6768-4908-aa17-df7c0b6dda1b,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238310-0,4003958300,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,0.0,1932076000,3895052:9790a466-9c56-42aa-96aa-a9ad1a6f8811,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238311-0,4005916900,fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,3895060,0,0.0,1932076000,3895060:fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238312-0,4006642000,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,0.0,1932076000,3895067:d593adb3-8980-46f6-b384-4a91f4ec01ba,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238313-0,4007435500,3dd463f6-b445-407d-8120-bf6aeab35526,3895074,0,0.0,1932076000,3895074:3dd463f6-b445-407d-8120-bf6aeab35526,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238314-0,4009188600,6755b1ac-4f37-4c35-b1ef-181d68375e7d,3895086,0,0.0,1932076000,3895086:6755b1ac-4f37-4c35-b1ef-181d68375e7d,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238316-0,4010131600,73376ffb-3f9f-4570-9b3e-c51d44315ef3,3895095,0,0.0,1932076000,3895095:73376ffb-3f9f-4570-9b3e-c51d44315ef3,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238317-0,4011023400,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,0.0,1932076000,3895107:b4bd630b-4e82-4f31-8947-17beb238dc5a,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238318-0,4012970700,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,0.0,1932076000,3895113:a88295ad-33e8-4427-872c-eba006d8a0ef,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238319-0,4013863400,27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,3895121,0,0.0,1932076000,3895121:27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238321-0,4014741100,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,0.0,1932076000,3895134:4af6d17a-69ad-4bca-aece-f3be76c10138,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238322-0,4016555700,4ecb7ba2-122b-4bc6-846d-d2e3e2af4165,3895232,0,0.0,1932076000,3895232:4ecb7ba2-122b-4bc6-846d-d2e3e2af4165,1,False
concurrency_n5_20260613_001712_redis_feed2_rep1,redis,sb:events:n5:feed2:rep1,1781306238323-0,4017365500,c6762724-3ad0-4ed1-b232-7f32ac192ec6,3895052,0,0.0,1932076000,3895052:c6762724-3ad0-4ed1-b232-7f32ac192ec6,1,False
