run_id,backend,stream,redis_id,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479906-0,6794435200,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,0.0,3977767600,3895052:69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479907-0,6796551100,207c41be-4905-457d-af38-e356b67981de,3895060,0,0.0,3977767600,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479918-0,6806531400,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,0.0,3977767600,3895067:7eb000ee-2ef0-462a-bd57-e4320f459c68,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479919-0,6815572500,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,0.0,3977767600,3895074:664c81bb-315d-4de4-86d5-f326eebf0684,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479921-0,6816855100,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,0.0,3977767600,3895086:6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479922-0,6819930400,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,0.0,3977767600,3895095:9103cd62-6a36-40c6-9f80-ab1f6d258133,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479924-0,6828193900,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,0.0,3977767600,3895107:84fbca7e-c79e-4f67-8026-4c9578366292,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479930-0,6830143600,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,0.0,3977767600,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479932-0,6831686700,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,0.0,3977767600,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479933-0,6832625500,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,0.0,3977767600,3895134:7f498384-e379-41b8-bdd2-8bf16412e8cc,1,False
concurrency_n10_20260613_002110_redis_feed9_rep1,redis,sb:events:n10:feed9:rep1,1781306479942-0,6839039000,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,0.0,3977767600,3895052:9790a466-9c56-42aa-96aa-a9ad1a6f8811,1,False
